iata_code,name,type,iso_country,municipality,latitude,longitude
MWJ,Matthews Ridge Airport,small_airport,GY,Matthews Ridge,7.487736, -60.185237
SYN,Stanton Airfield,small_airport,US,Dennison,44.475579, -93.016756
QSX,New Amsterdam Airport,small_airport,GY,New Amsterdam,6.244324, -57.474172
ORJ,Orinduik Airport,small_airport,GY,Orinduik,4.72527, -60.035
PMT,Paramakatoi Airport,small_airport,GY,Paramakatoi,4.6975, -59.7125
PRR,Paruima Airport,small_airport,GY,Paruima,5.81724, -61.055489
SDC,Sand Creek Airport,small_airport,GY,Sand Creek,2.9913, -59.51
SKM,Skeldon Airport,small_airport,GY,Skeldon,5.8599, -57.14894
SZN,Santa Cruz Island Airport,small_airport,US,Santa Cruz Island,34.06007, -119.915229
SZP,Santa Paula Airport,small_airport,US,Santa Paula,34.34719849, -119.060997
TAO,Qingdao Jiaodong International Airport,large_airport,CN,"Jiaozhou, Qingdao",36.361953, 120.088171
ANU,V C Bird International Airport,medium_airport,AG,Osbourn,17.1367, -61.792702
BBQ,Codrington Airport,medium_airport,AG,Codrington,17.635799, -61.828602
TBE,Timbunke Airport,small_airport,PG,Timbunke,-4.196633, 143.519222
BGI,Grantley Adams International Airport,medium_airport,BB,Bridgetown,13.0746, -59.4925
TBQ,Tarabo Airport,small_airport,PG,Tarabo,-6.46666666667, 145.532222222
TBV,Tabal Airstrip,small_airport,MH,Tabal Island,8.3027, 171.1615
TCK,Tinboli Airport,small_airport,PG,Tinboli,-4.0949, 143.3838
TCT,Takotna Airport,small_airport,US,Takotna,62.993206, -156.029026
TDB,Tetebedi Airport,small_airport,PG,Tetebedi,-9.1586, 148.0686
DCF,Canefield Airport,medium_airport,DM,Canefield,15.336693, -61.392108
DOM,Douglas-Charles Airport,medium_airport,DM,Marigot,15.547, -61.299999
TDS,Sasereme Airport,small_airport,PG,Sasereme,-7.6217, 142.868
TEO,Terapo Airport,small_airport,PG,Terapo Mission,-8.16972222222, 146.194444444
TFB,Tifalmin Airport,small_airport,PG,Tifalmin,-5.1173, 141.419
DSD,La Désirade Airport,small_airport,GP,Grande Anse,16.296902, -61.0844
BBR,Basse-Terre Baillif Airport,small_airport,GP,Basse-Terre,16.013648, -61.742928
SFC,St-François Airport,small_airport,GP,St-François,16.257799, -61.262501
FDF,Martinique Aimé Césaire International Airport,large_airport,MQ,Fort-de-France,14.591, -61.003201
SFG,Grand Case-Espérance Airport,medium_airport,MF,Grand Case,18.099899, -63.047199
SBH,Saint Barthélemy - Rémy de Haenen Airport,medium_airport,BL,Gustavia / Saint-Jean,17.9044, -62.843601
GBJ,Les Bases Airport,medium_airport,GP,Grand Bourg,15.86870002746582, -61.27000045776367
PTP,Pointe-à-Pitre Le Raizet International  Airport,large_airport,GP,Pointe-à-Pitre,16.265301, -61.531799
LSS,Terre-de-Haut Airport,small_airport,GP,Les Saintes,15.86439991, -61.5806007385
TGL,Tagula Airport,small_airport,PG,Sudest Island,-11.3311111111, 153.202916667
GND,Maurice Bishop International Airport,medium_airport,GD,Saint George's,12.0042, -61.786201
CRU,Lauriston Airport,small_airport,GD,Carriacou Island,12.4761, -61.472801
THW,Trincomalee Harbor Waterdrome,seaplane_base,LK,Trincomalee,8.56, 81.22
STT,Cyril E. King Airport,medium_airport,VI,Charlotte Amalie,18.337091, -64.977251
STX,Henry E Rohlsen Airport,medium_airport,VI,Christiansted,17.701900482177734, -64.79859924316406
ARE,Antonio Nery Juarbe Pol Airport,medium_airport,PR,Arecibo,18.45085, -66.675768
BQN,Rafael Hernández International Airport,medium_airport,PR,Aguadilla,18.4949, -67.129402
TJC,Ticantiquí Airport,small_airport,PA,Ticantiquí,9.4185, -78.4896
CPX,Benjamin Rivera Noriega Airport,small_airport,PR,Culebra,18.312954, -65.303893
SIG,Fernando Luis Ribas Dominicci Airport,medium_airport,PR,San Juan,18.45680046081543, -66.09809875488281
MAZ,Eugenio Maria De Hostos Airport,medium_airport,PR,Mayaguez,18.255699157714844, -67.14849853515625
PSE,Mercedita Airport,medium_airport,PR,Ponce,18.00830078125, -66.56300354003906
NRR,José Aponte de la Torre Airport,small_airport,PR,Ceiba,18.2453, -65.643402
SJU,Luis Munoz Marin International Airport,large_airport,PR,San Juan,18.4393997192, -66.0018005371
VQS,Antonio Rivera Rodriguez Airport,small_airport,PR,Vieques,18.1348, -65.493599
TKE,Tenakee Seaplane Base,seaplane_base,US,Tenakee Springs,57.77970123291, -135.21800231934
TKL,Taku Lodge Seaplane Base,seaplane_base,US,Taku Lodge,58.4897003174, -133.942993164
SKB,Robert L. Bradshaw International Airport,medium_airport,KN,Basseterre,17.311199188232422, -62.71870040893555
NEV,Vance W. Amory International Airport,medium_airport,KN,Charlestown,17.205699920654297, -62.589900970458984
TLP,Tumolbil Airport,small_airport,PG,Tumolbil,-4.7748, 141.0133
SLU,George F. L. Charles Airport,medium_airport,LC,Castries,14.0202, -60.992901
UVF,Hewanorra International Airport,large_airport,LC,Vieux Fort,13.7332, -60.952599
TLT,Tuluksak Airport,small_airport,US,Tuluksak,61.086973, -160.922842
KEA,Kerki Airport,small_airport,TM,Kerki,37.822051, 65.135279
AUA,Queen Beatrix International Airport,large_airport,AW,Oranjestad,12.5014, -70.015198
BON,Flamingo International Airport,large_airport,BQ,"Kralendijk, Bonaire",12.131, -68.268501
CUR,Hato International Airport,large_airport,CW,Willemstad,12.1889, -68.959801
EUX,F. D. Roosevelt Airport,medium_airport,BQ,Sint Eustatius,17.49650001525879, -62.979400634765625
SXM,Princess Juliana International Airport,large_airport,SX,Saint Martin,18.041, -63.108898
SAB,Juancho E. Yrausquin Airport,small_airport,BQ,Saba,17.645000457763672, -63.220001220703125
TNW,Jumandy Airport,medium_airport,EC,Tena,-1.059722, -77.583333
TOK,Torokina Airport,small_airport,PG,Torokina,-6.2015, 155.063
TOV,Tortola West End Seaplane Base,seaplane_base,VG,Tortola,18.45, -64.583333
PTA,Port Alsworth Airport,small_airport,US,Port Alsworth,60.201681, -154.325863
TPT,Tapeta Airport,small_airport,LR,Tapeta,6.4948, -8.873
AXA,Clayton J Lloyd International Airport,medium_airport,AI,The Valley,18.204773, -63.05383
BGG,Bingöl Çeltiksuyu Airport,small_airport,TR,Bingöl,38.8592605591, 40.5959625244
MNI,John A. Osborne Airport,medium_airport,MS,Gerald's Park,16.791401, -62.193298
TSG,Tanacross Airport,small_airport,US,Tanacross,63.374401092499994, -143.335998535
TSI,Tsile Tsile Airport,small_airport,PG,Tsile Tsile,-6.8498, 146.3554
TAB,Tobago-Crown Point Airport,medium_airport,TT,Scarborough,11.149700164794922, -60.83219909667969
POS,Piarco International Airport,medium_airport,TT,Port of Spain,10.5954, -61.3372
TTW,Tissa Tank Waterdrome,seaplane_base,LK,Tissamaharama,6.2876, 81.2906
TUJ,Tum Airport,small_airport,ET,Tum,6.26, 35.5184
NGD,Captain Auguste George Airport,small_airport,VG,Anegada,18.727734, -64.32852
EIS,Terrance B. Lettsome International Airport,medium_airport,VG,Road Town,18.445492, -64.541707
VIJ,Virgin Gorda Airport,small_airport,VG,Spanish Town,18.446399688720703, -64.42749786376953
SVD,Argyle International Airport,medium_airport,VC,Kingstown,13.156695, -61.149945
BQU,J F Mitchell Airport,medium_airport,VC,Bequia,12.9884, -61.262001
CIW,Canouan Airport,medium_airport,VC,Canouan,12.699, -61.3424
MQS,Mustique Airport,medium_airport,VC,Mustique Island,12.8879, -61.180199
UNI,Union Island International Airport,medium_airport,VC,Union Island,12.600135, -61.411945
DSX,Dongsha Island (Pratas Island) Airport,small_airport,TW,Kaohsiung (Cijin - Pratas Island),20.7066, 116.721001
CMJ,Qimei Airport,small_airport,TW,Qimei,23.213127, 119.417539
TWC,Tumxuk Tangwangcheng Airport,small_airport,CN,Tumxuk,39.886663, 79.233408
TWH,Two Harbors Amphibious Terminal,seaplane_base,US,Two Harbors,33.432222222200004, -118.508611111
BDA,L.F. Wade International International Airport,medium_airport,BM,Hamilton,32.36399841308594, -64.67870330810547
TYE,Tyonek Airport,small_airport,US,Tyonek,61.076556, -151.131363
GIT,Mchauru Airport,small_airport,TZ,Geita,-2.813667, 32.172472
LUY,Lushoto Airport,small_airport,TZ,Lushoto,-4.783259868621826, 38.30419921875
TZO,Tsimiroro Airport,small_airport,MG,Ankisatra,-18.345064, 45.015643
DBS,Dubois Municipal Airport,small_airport,US,Dubois,44.162057, -112.220581
MXR,Myrhorod Air Base,small_airport,UA,Myrhorod,49.932, 33.641
KHU,Kakhnovka Airfield,small_airport,UA,Kremenchuk,49.136799, 33.477893
KCP,Kam'yanets'-Podil's'kyi Airfield,small_airport,UA,Kamyan'ka,48.695634, 26.609469
ALA,Almaty International Airport,large_airport,KZ,Almaty,43.354267, 77.042828
BXH,Balkhash Airport,medium_airport,KZ,Balkhash,46.8932991027832, 75.00499725341797
BXJ,Boralday Airport,small_airport,KZ,Boralday,43.352052, 76.883039
TDK,Taldykorgan Airport,medium_airport,KZ,Taldykorgan,45.12255, 78.442758
NQZ,Nursultan Nazarbayev International Airport,large_airport,KZ,Nur-Sultan,51.022202, 71.466904
KOV,Kokshetau Airport,medium_airport,KZ,Kokshetau,53.329102, 69.594597
PPK,Petropavl Airport,medium_airport,KZ,Petropavl,54.774702, 69.183273
DMB,Taraz Airport,medium_airport,KZ,Taraz,42.853599548339844, 71.30359649658203
UAE,Mount Aue Airport,small_airport,PG,,-6.23416666667, 144.664722222
IKU,Issyk-Kul International Airport,medium_airport,KG,Tamchy,42.585584, 76.701181
FRU,Manas International Airport,large_airport,KG,Bishkek,43.0612983704, 74.4776000977
OSS,Osh Airport,medium_airport,KG,Osh,40.6090011597, 72.793296814
CIT,Shymkent Airport,medium_airport,KZ,Shymkent,42.364200592041016, 69.47889709472656
HSA,Hazrat Sultan International Airport,large_airport,KZ,,43.313126, 68.549881
DZN,Zhezkazgan National Airport,medium_airport,KZ,Zhezkazgan,47.708953, 67.738094
KGF,Sary-Arka Airport,medium_airport,KZ,Karaganda,49.670799, 73.334396
KZO,Kyzylorda Airport,small_airport,KZ,Kyzylorda,44.706902, 65.592499
URA,Uralsk Airport,medium_airport,KZ,Uralsk,51.15079879760742, 51.54309844970703
EKB,Ekibastuz Airport,medium_airport,KZ,Ekibastuz,51.590999603271484, 75.21499633789062
UKK,Ust-Kamenogorsk Airport,medium_airport,KZ,Ust-Kamenogorsk (Oskemen),50.036571, 82.493477
PWQ,Pavlodar Airport,medium_airport,KZ,Pavlodar,52.19499969482422, 77.07389831542969
PLX,Semey Airport,medium_airport,KZ,Semey,50.351295, 80.234398
SZI,Zaysan Airport,small_airport,KZ,Zaysan,47.487491, 84.887675
SCO,Aktau Airport,medium_airport,KZ,Aktau,43.860093, 51.09086
GUW,Atyrau International Airport,medium_airport,KZ,Atyrau,47.122559, 51.819321
AKX,Aktobe Airport,medium_airport,KZ,Aktobe,50.2458, 57.206699
AYK,Arkalyk North Airport,small_airport,KZ,Arkalyk,50.318599700927734, 66.95279693603516
KSN,Kostanay West Airport,medium_airport,KZ,Kostanay,53.20690155029297, 63.55030059814453
GYD,Heydar Aliyev International Airport,large_airport,AZ,Baku,40.467498779296875, 50.04669952392578
KVD,Ganja International Airport,medium_airport,AZ,Ganja,40.737701, 46.3176
LLK,Lankaran International Airport,small_airport,AZ,Lankaran,38.757919, 48.807042
NAJ,Nakhchivan Airport,medium_airport,AZ,Nakhchivan,39.18880081176758, 45.45840072631836
GBB,Gabala International Airport,medium_airport,AZ,Gabala,40.808617, 47.725389
ZTU,Zaqatala International Airport,medium_airport,AZ,Zaqatala,41.557823, 46.669464
ZZE,Zangilan International Airport,small_airport,AZ,Zangilan,39.11443, 46.74392
YLV,Yevlakh Airport,small_airport,AZ,Yevlakh,40.631901, 47.141899
UBI,Buin Airport,small_airport,PG,Buin,-6.72916666667, 155.683333333
LWN,Shirak International Airport,medium_airport,AM,Gyumri,40.750401, 43.859299
EVN,Zvartnots International Airport,large_airport,AM,Yerevan,40.1473007202, 44.3959007263
BQJ,Batagay Airport,small_airport,RU,Batagay,67.648002624512, 134.69500732422
SUK,Sakkyryr Airport,small_airport,RU,Batagay-Alyta,67.792, 130.394
UKG,Ust-Kuyga Airport,small_airport,RU,Ust-Kuyga,70.011002, 135.645004
TLK,Talakan Airport,small_airport,RU,Talakan Oil Field,59.876389, 111.044444
ADH,Aldan Airport,small_airport,RU,Aldan,58.60279846191406, 125.40899658203125
YKS,Yakutsk Airport,medium_airport,RU,Yakutsk,62.093299865722656, 129.77099609375
NER,Chulman Airport,medium_airport,RU,Neryungri,56.913898468018, 124.91400146484
MQJ,Moma Airport,medium_airport,RU,Khonuu,66.450861, 143.261551
GYG,Magan Airport,medium_airport,RU,Magan,62.103484, 129.545288
OLZ,Olyokminsk Airport,medium_airport,RU,Olyokminsk,60.397499, 120.471001
USR,Ust-Nera Airport,medium_airport,RU,Ust-Nera,64.550003051758, 143.11500549316
UMS,Ust-Maya Airport,small_airport,RU,Ust-Maya,60.356998443604, 134.43499755859
VHV,Verkhnevilyuisk Airport,small_airport,RU,Verkhnevilyuisk,63.458057403564, 120.26916503906
NYR,Nyurba Airport,small_airport,RU,Nyurba,63.294998, 118.336998
SUY,Suntar Airport,small_airport,RU,Suntar,62.185001373291, 117.63500213623
VYI,Vilyuisk Airport,medium_airport,RU,Vilyuisk,63.756668, 121.693336
ULK,Lensk Airport,medium_airport,RU,Lensk,60.7206001282, 114.825996399
ONK,Olenyok Airport,small_airport,RU,Olenyok,68.514999, 112.480003
PYJ,Polyarny Airport,medium_airport,RU,Yakutia,66.400398, 112.029999
MJZ,Mirny Airport,medium_airport,RU,Mirny,62.534698486328125, 114.03900146484375
SYS,Saskylakh Airport,medium_airport,RU,Saskylakh,71.927902, 114.080002
BGN,Belaya Gora Airport,medium_airport,RU,Belaya Gora,68.556227, 146.22784
SEK,Srednekolymsk Airport,medium_airport,RU,Srednekolymsk,67.4805, 153.7364
CKH,Chokurdakh Airport,medium_airport,RU,Chokurdah,70.6231, 147.901993
CYX,Cherskiy Airport,medium_airport,RU,Cherskiy,68.7406005859375, 161.33799743652344
IKS,Tiksi Airport,medium_airport,RU,Tiksi,71.697700500488, 128.90299987793
ZKP,Zyryanka Airport,medium_airport,RU,Zyryanka,65.7485, 150.8889
KHX,Savannah Airstrip,small_airport,UG,Kihihi,-0.7165, 29.6997
OYG,Moyo Airport,small_airport,UG,Moyo,3.6444001197815, 31.762762069702
UGB,Ugashik Bay Airport,small_airport,US,Pilot Point,57.424052, -157.74479
KUT,David the Builder Kutaisi International Airport,medium_airport,GE,Kopitnari,42.176768, 42.482393
BUS,Batumi International Airport,medium_airport,GE,Batumi,41.6102981567, 41.5997009277
SUI,Sukhumi Babushara /  Vladislav Ardzinba International Airport,medium_airport,GE,Sukhumi,42.8582, 41.128101
TBS,Tbilisi International Airport,large_airport,GE,Tbilisi,41.6692008972, 44.95470047
BQS,Ignatyevo Airport,medium_airport,RU,Blagoveschensk,50.42539978027344, 127.41200256347656
TYD,Tynda Airport,small_airport,RU,Tynda,55.284199, 124.778999
KHV,Khabarovsk Novy Airport,medium_airport,RU,Khabarovsk,48.528338, 135.188588
KXK,Komsomolsk-on-Amur Airport,medium_airport,RU,Komsomolsk-on-Amur,50.409000396728516, 136.9340057373047
GVN,Sovetskaya Gavan (Maygatka) Airport,medium_airport,RU,Sovetskaya Gavan,48.925067, 140.035348
DYR,Ugolny Yuri Ryktheu Airport,medium_airport,RU,Anadyr,64.734902, 177.740997
PVS,Provideniya Bay Airport,medium_airport,RU,Chukotka,64.37809753417969, -173.2429962158203
KPW,Keperveem Airport,medium_airport,RU,Keperveem,67.845001, 166.139999
GDX,Sokol Airport,medium_airport,RU,Magadan,59.9109992980957, 150.72000122070312
KVM,Markovo Airport,small_airport,RU,Markovo,64.665088, 170.429782
PWE,Pevek Airport,medium_airport,RU,Apapelgino,69.783302, 170.597
SWV,Severo-Evensk Airport,medium_airport,RU,Evensk,61.921786, 159.229059
BQG,Bogorodskoye Airport,small_airport,RU,Bogorodskoye,52.381041, 140.449378
NLI,Nikolayevsk-na-Amure Airport,medium_airport,RU,Nikolayevsk-na-Amure Airport,53.154999, 140.649994
OHO,Okhotsk Airport,medium_airport,RU,Okhotsk,59.410065, 143.056503
PKC,Yelizovo Airport,medium_airport,RU,Petropavlovsk-Kamchatsky,53.16764, 158.451863
BVV,Burevestnik Airport,small_airport,RU,Kurilsk,44.919998, 147.621994
OHH,Okha Airport,small_airport,RU,Okha,53.517656, 142.879772
ITU,Iturup Airport,small_airport,RU,Kurilsk,45.256389, 147.95549
EKS,Shakhtyorsk Airport,small_airport,RU,Shakhtyorsk,49.1903, 142.082993
DEE,Yuzhno-Kurilsk Mendeleyevo Airport,small_airport,RU,Yuzhno-Kurilsk,43.961066, 145.684977
ZZO,Zonalnoye Airport,small_airport,RU,Tymovskoye,50.6692008972, 142.761001587
UUS,Yuzhno-Sakhalinsk Airport,medium_airport,RU,Yuzhno-Sakhalinsk,46.885461, 142.717466
AEM,Amgu Airport,small_airport,RU,Amgu,45.84126, 137.673568
ETL,Svetlaya Airport,small_airport,RU,Svetlaya,46.541704, 138.321703
EDN,Yedinka Airport,small_airport,RU,Yedinka,47.178201, 138.657357
KVR,Kavalerovo Airport,small_airport,RU,Kavalerovo,44.2726, 135.029
TLY,Plastun Airport,small_airport,RU,Plastun,44.814998626709, 136.29200744629
NEI,Terney Airport,small_airport,RU,Terney,45.0825, 136.5912
VVO,Vladivostok International Airport,large_airport,RU,Artyom,43.396256, 132.148155
HTA,Chita-Kadala International Airport,medium_airport,RU,Chita,52.026299, 113.306
BTK,Bratsk Airport,medium_airport,RU,Bratsk,56.370601654052734, 101.697998046875
UIK,Ust-Ilimsk Airport,small_airport,RU,Ust-Ilimsk,58.136101, 102.565002
IKT,Irkutsk International Airport,medium_airport,RU,Irkutsk,52.268002, 104.389
ODO,Bodaybo Airport,small_airport,RU,Bodaybo,57.866100311299995, 114.242996216
ERG,Yerbogachen Airport,small_airport,RU,Erbogachen,61.2750015259, 108.029998779
KCK,Kirensk Airport,small_airport,RU,Kirensk,57.773, 108.064
RZH,Preobrazheniye Airport,small_airport,RU,Preobrazheniye,42.921698, 133.904438
UKX,Ust-Kut Airport,medium_airport,RU,Ust-Kut,56.856701, 105.730003
UUD,Baikal International Airport,medium_airport,RU,Ulan Ude,51.808614, 107.439652
UJE,Ujae Atoll Airport,small_airport,MH,Ujae Atoll,8.92805957794, 165.761993408
UJN,Uljin Airport,small_airport,KR,"Bongsan-ri, Uljin",36.777049, 129.461861
KBP,Boryspil International Airport,large_airport,UA,Boryspil,50.345001, 30.894699
KRQ,Kramatorsk Airport,small_airport,UA,Kramatorsk,48.706799, 37.630922
MPW,Mariupol International Airport,medium_airport,UA,Mariupol,47.07609939575195, 37.44960021972656
SEV,Sievierodonetsk Airport,small_airport,UA,Sievierodonetsk,48.900926, 38.54279
DNK,Dnipro International Airport,medium_airport,UA,Dnipro,48.357201, 35.100601
OZH,Zaporizhzhia International Airport,medium_airport,UA,Zaporizhia,47.867000579833984, 35.31570053100586
KWG,Kryvyi Rih International Airport,medium_airport,UA,Kryvyi Rih,48.04330062866211, 33.209999084472656
UKS,Sevastopol International Airport / Belbek Air Base,medium_airport,UA,Sevastopol,44.691822, 33.57462
SIP,Simferopol International Airport,medium_airport,UA,Simferopol,45.0522, 33.975101
KHC,Kerch Airport,small_airport,UA,Kerch,45.372501373291016, 36.40140151977539
UKH,Mukhaizna Airport,small_airport,OM,Mukhaizna Oil Field,19.386389, 56.401389
HRK,Kharkiv International Airport,medium_airport,UA,Kharkiv,49.924801, 36.290001
PLV,Suprunovka Airport,small_airport,UA,Poltava,49.568599700927734, 34.39720153808594
UMY,Sumy Airport,small_airport,UA,Sumy,50.858299255371094, 34.76250076293945
CKC,Cherkasy International Airport,medium_airport,UA,Cherkasy,49.41559982299805, 31.99530029296875
KGO,Kirovograd Airport,small_airport,UA,Kirovograd,48.54280090332031, 32.28499984741211
IEV,Ihor Sikorsky Kyiv International Airport (Zhuliany),medium_airport,UA,Kyiv,50.40194, 30.45194
ZTR,Zhytomyr Airport,small_airport,UA,,50.270556, 28.738611
